Name,Study,Query_Num,Is_CS,Phase,Mode,Dataset,Question,Transcript_X,Transcript_Y,SQL_Translation,Context,Answer,Flight_Score,Credit_Score
P1,MS2,3,N,Q1,Spoken,Flight,What airline has the most delays?,what airline has the most delays,what airline as the most always,SELECT Airline FROM Flight GROUP BY Airline ORDER BY SUM(Distance) DESC LIMIT 1,0,The airline with the most delays is Southwest Airlines.,5.5,4.5
P1,MS2,12,N,Q1,Spoken,Flight,How many canceled flights?,how many cancelled flights,how many kids what,SELECT COUNT(*) FROM Flight WHERE Cancelled = 1,0,There were 89884 cancelled flights.,5.5,4.5
P1,MS2,7,N,Q1,Spoken,Flight,What is the average distance?,what is the average distance,what is the average distance,SELECT AVG(Distance) FROM Flight,0,The average distance travelled is 822.35 miles.,5.5,4.5
P1,MS2,5,N,Q1,Spoken,Flight,What is the destination airport with the most delays?,what is the destination airport with most slaves,what is the destination airport with most lawyers,SELECT Destination_Airport FROM Flight GROUP BY Destination_Airport ORDER BY COUNT(*) DESC LIMIT 1,0,The destination airport with the most delays is ATL.,5.5,4.5
P1,MS2,14,N,Q1,Spoken,Flight,What is the biggest airport?,what is the biggest airport,what is the biggest airport,NP,0,The origin airport with the most delays is ATL.,5.5,4.5
P1,MS2,8,N,Q1,Spoken,Flight,What is the scheduled arrival time?,what is the scheduled arrival time,what is the scheduled arrival time,SELECT Scheduled_Arrival FROM Flight,0,The most common scheduled arrival time is 20:30.,5.5,4.5
P1,MS2,9,N,Q1,Spoken,Flight,What is the arrival time?,what is the arrival time,it is,SELECT Arrival_Time FROM Flight,0,The most common scheduled arrival time is 20:30.,5.5,4.5
P1,MS2,4,N,Q1,Spoken,Flight,What is the origin airport with the most delays?,what is the origin airport with the most delays,what is the origin airport with most delays,SELECT Origin_Airport FROM Flight GROUP BY Origin_Airport ORDER BY COUNT(*) DESC LIMIT 1,0,The origin airport with the most delays is ATL,5.5,4.5
P1,MS2,6,N,Q1,Spoken,Flight,What's the scheduled departure time?,what's the scheduled departure time,what your scheduled departure time,SELECT Scheduled_Departure FROM Flight ,0,The most common scheduled departure time is 08:00.,5.5,4.5
P1,MS2,11,N,Q1,Spoken,Flight,What's the diverted time?,what's the diverted time,what diverted on,NP,0,There were 18717 diverted flights.,5.5,4.5
P1,MS2,13,N,Q2,Written,Credit,What's the months on book?,what's the month on Buck,what the launch on book,SELECT Months_On_Book FROM Credit,0,The most common months on book is 12.,5.5,4.5
P1,MS2,9,N,Q2,Written,Credit,What's the marital status?,what's the marital status,what's the marital status,SELECT Marital_Status FROM Credit ,0,The most common Marital status is Married.,5.5,4.5
P1,MS2,1,N,Q2,Written,Credit,How many existing customers are there?,how many existing customers are,how many egg thing costumers are there,SELECT COUNT(*) FROM Credit WHERE Attrition_Flag = 'Existing Customer',0,There are 8500 existing customers.,5.5,4.5
P1,MS2,6,N,Q2,Written,Credit,What's the dependent count?,what's the pendant count,what the hell didn't count,SELECT Dependent_Count FROM Credit,0,The most common dependent count is 2.,5.5,4.5
P1,MS2,16,N,Q2,Written,Credit,What's the total transaction c t?,What's the total transaction CT,hello,SELECT Total_Trans_Ct FROM Credit,0,The total number of transactions is 620~000.,5.5,4.5
P1,MS2,3,N,Q2,Written,Credit,What's the average customer age?,what's the average customer is,what the average customer age,SELECT AVG(Customer_Age) FROM Credit,0,The average customer age is 46.,5.5,4.5
P1,MS2,7,N,Q2,Written,Credit,What's the average education level?,what's the average~ education level,what the average,NP,0,Unknown identifier: “average” for text column,5.5,4.5
P1,MS2,15,N,Q2,Written,Credit,What's the total transaction amount?,What's the total transaction amount,if the total transaction amount,SELECT Total_Trans_Amt FROM Credit,0,The most common total transaction amount is 5000 dollars.,5.5,4.5
P1,MS2,12,N,Q2,Written,Credit,What's the card type?,what's the card type,the card type,NP,0,The most common card type is Blue.,5.5,4.5
P1,MS2,5,N,Q2,Written,Credit,How many females are there?,how many females are there,how many are there,SELECT COUNT(*) FROM Credit WHERE Gender = 'F',0,There are 5231 Female customers.,5.5,4.5
P1,MS2,2,N,Q2,Written,Credit,How many attrited customers are there?,how many Trinity customers are there,how many treated customers rather,SELECT COUNT(*) FROM Credit WHERE Attrition_Flag = 'Attrited Customer',0,There are 1500 attrited customers.,5.5,4.5
P1,MS2,14,N,Q2,Written,Credit,What's the credit limit?,what's the credit limit,what's the credit limit,SELECT Credit_Limit FROM Credit,0,The most common credit limit is 8700 dollars.,5.5,4.5
P1,MS2,4,N,Q2,Written,Credit,How many males are there?,what's up how many males are there,well what's the how many males are there,SELECT COUNT(*) FROM Credit WHERE Gender = 'M',0,There are 4769 Male customers.,5.5,4.5
P1,MS2,10,N,Q2,Written,Credit,What's the average income?,what's the average income,what's the average income,NP,0,Unknown identifier: “average” for text column,5.5,4.5
P1,MS2,8,N,Q2,Written,Credit,What's the education level?,what's the education level,what's the education level,SELECT Education_Level FROM Credit ,0,The most common education level is Graduate.,5.5,4.5
P1,MS2,11,N,Q2,Written,Credit,What's the income?,what's the income,what the income,SELECT Income_Category FROM Credit,0,The most common income category is < $40K.,5.5,4.5
P2,MS1,11,N,E1,Spoken,Credit,What is the column type for the income category on the credit card data set?,what is the column type where the income category at on the credit card data set,what is the column type for that income category at on the credit card data set,NP,0,The column type for income category is text.,-0.5,-0.5
P2,MS1,4,N,E1,Spoken,Credit,What is the credit limit on the credit card data set?,what is the credit limit on the credit card data set,what is the credit limit on the credit card data set,SELECT AVG(Credit_limit) FROM Credit,0,The average credit limit is 9817 dollars.,-0.5,-0.5
P2,MS1,14,N,E1,Spoken,Credit,What are some example entries on the credit card data set?,what are some example entries on the credit card data set,what are some example entries on the credit card data set,NP,0,"Unknown identifier: ""Example entries""",-0.5,-0.5
P2,MS1,13,N,E1,Spoken,Credit,What is the customer age on the credit card data set?,what is the customer age on the credit card data set,what is the customer age on the credit card data set,SELECT Customer_Age FROM Credit,0,The average customer age is 42.,-0.5,-0.5
P2,MS1,8,N,E1,Spoken,Credit,Are you sure?,are you sure,are you sure,NP,0,"Unknown identifier: ""Are you sure""",-0.5,-0.5
P2,MS1,5,N,E1,Spoken,Credit,What is the column type for the customer age?,what is the column type for the customer age,what is the column type for the customer H.,NP,0,The column type for age is an integer.,-0.5,-0.5
P2,MS1,15,N,E1,Spoken,Credit,What are example entries?,what are example and trees,what our example and trees,NP,0,"Unknown identifier: ""Example entries""",-0.5,-0.5
P2,MS1,7,N,E1,Spoken,Credit,What is the gender on the credit card data set?,what is the gender on the credit card data set,what is the gender on their credit card data sat,SELECT Gender FROM Credit,0,The most common Gender is Female.,-0.5,-0.5
P2,MS1,9,N,E1,Spoken,Credit,What is the dependent count on the credit card data set?,what is the dependent count on a credit card data set,what is the dependent count on the credit card data set,SELECT Dependent_Count FROM Credit,0,The average dependent count is 2.1.,-0.5,-0.5
P2,MS1,3,N,E1,Spoken,Credit,What is the education level on the credit card data set?,what is the education level on the credit card data set,what is the education level on the credit card data set,SELECT Education_Level FROM Credit,0,The most common education level is High School.,-0.5,-0.5
P2,MS1,12,N,E1,Spoken,Credit,Which column types are text on the credit card data set?,which account types are taxed on the credit card data set,which column types are taxed on the credit card data set,NP,0,"Unknown identifier: ""Which columns""",-0.5,-0.5
P2,MS1,2,N,E1,Spoken,Credit,What do you know about the credit card data set?,what do you know about the credit card data set,what do you know about the credit card data set,NP,0,"Unknown identifier: ""What do you know""",-0.5,-0.5
P2,MS1,6,N,E1,Spoken,Credit,What is the card category on the credit card data set?,what is the card category on the credit card data set,what is the card category on the credit card data set,SELECT Card_Category FROM Credit,0,The most common card category is Blue.,-0.5,-0.5
P2,MS1,1,N,E1,Spoken,Credit,Where did the information from the credit card dataset come from?,where did the information from the credit card data set come from,where did the information from the credit card data set come from,NP,0,"Unknown identifier: ""where did""",-0.5,-0.5
P2,MS1,10,N,E1,Spoken,Credit,What is the total transaction amount on the credit card data set?,what is the total transaction amount on the credit card data set,what is the total transaction amount on the credit card data set,SELECT Total_Trans_Amt FROM Credit,0,The average total transaction amount is 4305.78.,-0.5,-0.5
P2,MS1,9,N,E2,Written,Flight,What is the scheduled departure column type on the flights dataset?,NA,NA,NP,0,The column type of scheduled departure is Time (hhmm).,-0.5,-0.5
P2,MS1,2,N,E2,Written,Flight,What column type is airline on the flights dataset?,NA,NA,NP,0,The column type of Airline is text.,-0.5,-0.5
P2,MS1,7,N,E2,Written,Flight,what is the example entries for diverted column on the fights dataset?,NA,NA,NP,0,Each flight is assigned a value of 0 or 1 in this dataset for the diverted column.,-0.5,-0.5
P2,MS1,6,N,E2,Written,Flight,What column type is month on the flights dataset?,NA,NA,NP,0,The column type of month is int.,-0.5,-0.5
P2,MS1,10,N,E2,Written,Flight,What is the cancelled column type on the flights dataset?,NA,NA,NP,0,The column type of cancelled is Binary (Int).,-0.5,-0.5
P2,MS1,5,N,E2,Written,Flight,What is the origin_airport on the flights dataset?,NA,NA,SELECT Origin_Airport FROM Flight,0,There are 344 unique origin airports in this dataset.,-0.5,-0.5
P2,MS1,8,N,E2,Written,Flight,what is the example entries for the distance column on the flights dataset?,NA,NA,NP,0,There are 1890901 unique distance values in this dataset.,-0.5,-0.5
P2,MS1,4,N,E2,Written,Flight,what is the arrival time on the flights dataset?,NA,NA,SELECT Arrival_Time FROM Flight ,0,The average actual arrival time is 12:45:07.,-0.5,-0.5
P2,MS1,3,N,E2,Written,Flight,What destination airport is on the flights dataset?,NA,NA,SELECT DISTINCT Destination_Airport FROM Flight ,0,There are 352 airports in this dataset.,-0.5,-0.5
P2,MS1,1,N,E2,Written,Flight,What airline is on the flights dataset?,NA,NA,SELECT DISTINCT Airline FROM Flight ,0,There are 12 airlines in this dataset.,-0.5,-0.5
P2,MS1,23,N,Q1,Spoken,Credit,What is the column type for the total transaction count?,who's the contact for the total transaction count,is the contact for the total transaction count,NP,0,The column type for total transaction count is Integer.,-0.5,-0.5
P2,MS1,14,N,Q1,Spoken,Credit,What is the example entry for the income category?,what is the example entry for the income category,what is the example entry for the income category,NP,0,There are 5 unique income categories.,-0.5,-0.5
P2,MS1,21,N,Q1,Spoken,Credit,What is the column type for the total transaction amount?,what is the account type for the total transaction amount,what is the calm type for the total transaction amount,NP,0,The column type for total transaction amount is Integer.,-0.5,-0.5
P2,MS1,8,N,Q1,Spoken,Credit,What is the example entry for the dependent count?,what is the example entry for the dependent cow,what is the example entry for the dependent cow,NP,0,There are 8 unique dependent counts.,-0.5,-0.5
P2,MS1,2,N,Q1,Spoken,Credit,What is the example entry of the attrition flag column name?,what is the example entry of the expression flag~ column name,what is the example entry of the expression flag,NP,0,There are two types of attrition flags: Existing Customer and Attrited customer.,-0.5,-0.5
P2,MS1,25,N,Q1,Spoken,Credit,How many columns are in the credit card data set?,how many columns are in the credit card data set,how many columns are in the credit card data set,NP,0,"Unknown identifier: ""How many""",-0.5,-0.5
P2,MS1,18,N,Q1,Spoken,Credit,What is the example entry for the months on book?,what is the example entry for the month on book,what is the example entry for the months %HESITATION book,NP,0,There are 152 unique months on book values.,-0.5,-0.5
P2,MS1,16,N,Q1,Spoken,Credit,What is the example entry for the card category?,what is the example entry for the card category,what is the example entry for the card category,NP,0,There are 4 card categories: Blue~ Silver~ Gold~ and Platinum.,-0.5,-0.5
P2,MS1,19,N,Q1,Spoken,Credit,What is the column type for the credit limit?,what is the column type for the credit limit,what is the column type for the credit limit,NP,0,The column type for credit limit is Integer.,-0.5,-0.5
P2,MS1,5,N,Q1,Spoken,Credit,What is the column type for the gender?,what is the column type for the gender,what is the column type toward the gender,NP,0,The column type of Gender is Text.,-0.5,-0.5
P2,MS1,3,N,Q1,Spoken,Credit,What is the column type of the customer age?,what is the column type of the customer age,what is the column type of the customer age,NP,0,The column type of customer age is Int.,-0.5,-0.5
P2,MS1,4,N,Q1,Spoken,Credit,What is the example entry of the customer age?,what is the example entry of the customer age,what is the example entry of the customer age,NP,0,There are 55 unique customer ages.,-0.5,-0.5
P2,MS1,17,N,Q1,Spoken,Credit,What is the column type for the months on book?,what is the county for the month on book,what is the calm type for the months on book,NP,0,The column type for months on book is Integer.,-0.5,-0.5
P2,MS1,10,N,Q1,Spoken,Credit,What is the example entry for the education level?,what is the example entry for the education level,what is the example entry for the education level,NP,0,There are 6 unique education levels.,-0.5,-0.5
P2,MS1,6,N,Q1,Spoken,Credit,What is the example entry for the gender?,what is the example entry for the gender,what is the example entry for the gender,NP,0,There are two Genders in this dataset: Male and Female.,-0.5,-0.5
P2,MS1,24,N,Q1,Spoken,Credit,What is the example entry for the total transaction count?,what is the example entry for the total transaction count,what is the example entry for the total transaction count,NP,0,There are 6751 unique total transaction count values.,-0.5,-0.5
P2,MS1,9,N,Q1,Spoken,Credit,What is the column type for the education level?,what is the column type for the education level,what is the column type for the educational level,NP,0,The column type of Education Level is Text.,-0.5,-0.5
P2,MS1,13,N,Q1,Spoken,Credit,What is the column type for the income category?,what is the county for the income category,what is the contact for the income category,NP,0,The column type for Income category is Text.,-0.5,-0.5
